wallet,total_transactions,deposit_count,borrow_count,repay_count,liquidation_count,redeem_count,total_amount,avg_amount,max_amount,repay_per_borrow,liquidation_per_borrow,credit_score,predicted_score
0x03695ecfee68b3d537711d04d11de6a8f1329f6a,2,2,0,0,0,0,2.2e-12,1.1e-12,1.1e-12,0.0,0.0,0.7356495785778843,7.072227925169903
0x036962a84f8e3423918082c672d9ab18752c30c2,1,1,0,0,0,0,0.1082,0.1082,0.1082,0.0,0.0,0.6515753410261261,5.921024247714158
0x0369a18568f22c77ec0780cb9b79402e64fe8b89,25,14,5,2,0,4,479.27397563870744,19.1709590255483,170.0,0.3333333333333333,0.0,2.188265571833262,27.25360499662483
0x036a310b351f1d24dc5891a9f7ddc1e42ced51fd,120,57,32,15,0,16,1426.8040566166976,11.890033805139147,318.1638730488356,0.45454545454545453,0.0,7.541204337975887,98.33594315042771
0x036a6ba1fcad423064d09806479b5ffbf5f22fbe,1,1,0,0,0,0,1e-11,1e-11,1e-11,0.0,0.0,0.6515753410261261,5.92102424771414
0x036ac8829034821015a1181efb8f8e4357af3df6,3,2,1,0,0,0,0.014145000000001,0.0047150000000003335,0.009145,0.0,0.0,0.7006186462646518,6.592559726230009
0x036baa2d91ee84b680177acbc391d554170f1ab6,1,1,0,0,0,0,1.018374e-12,1.018374e-12,1.018374e-12,0.0,0.0,0.6515753410261261,5.92102424771414
0x036bbffd6f8d19a6af2121bd690ed041e90fa2e5,1,1,0,0,0,0,0.0063776100033426,0.0063776100033426,0.0063776100033426,0.0,0.0,0.6515753410261261,5.921024247714154
0x036c3168619e6264ddd3523b978fddc2c84bc7d6,1,1,0,0,0,0,1.380213e-12,1.380213e-12,1.380213e-12,0.0,0.0,0.6515753410261261,5.92102424771414
0x036cd2526fde6ea08e0e268309dd2a3af3b95d10,1,1,0,0,0,0,1.108384e-12,1.108384e-12,1.108384e-12,0.0,0.0,0.6515753410261261,5.92102424771414
0x036cedec201095f375e6d1aff69b74a2d9b7d0c8,4,0,0,0,0,4,0.46328645269780244,0.11582161317445061,0.1647100310249701,0.0,0.0,0.8477485619802285,8.607166161777569
0x036da3aa7d31181bf0fb4f0bc128b04a7bdcc08d,4,1,1,1,0,1,9660.7,2415.175,4830.000000000001,0.5,0.0,0.9143073333753705,9.518535739763424
0x036dbbd11bf2958377e459cb75fec9bb9944785a,47,22,3,3,0,19,1315.0531985088678,27.97985528742272,335.0,0.75,0.0,4.194954144509603,53.7516450214387
0x036dce7f98c0a17da43db21d522969ea009fd301,3,2,0,0,0,1,1.8300000194000001,0.6100000064666667,1.83,0.0,0.0,0.8057114432043495,8.031564323049713
0x036e1218a711ea2186f6413b16e373c1c1ff1a5a,12,6,0,0,0,6,6193.9803206788165,516.1650267232347,1659.8726324425104,0.0,0.0,1.4923177165437083,17.15821114427923
0x036e88f0cf7abd5ab1ef2f13853d50cf2263397f,1,1,0,0,0,0,1.269901e-12,1.269901e-12,1.269901e-12,0.0,0.0,0.6515753410261261,5.92102424771414
0x036ea8e17701bbb41fd0b9bfb36bce98d0baefda,4,3,0,0,0,1,2008.4673289811362,502.11683224528406,1998.4673289672007,0.0,0.0,0.8897856807561076,9.182768000505463
0x036fcf32222c17667b562b427acb2bcd737a0db9,4,1,1,1,0,1,10800.0000000014,2700.00000000035,5400.0,0.5,0.0,0.9143073333753705,9.518535739763424
0x037036f81ead07dc3f749e53c24d65d90247eb1d,1,1,0,0,0,0,1.6,1.6,1.6,0.0,0.0,0.6515753410261261,5.921024247714158
0x03707609abc5d0c9ffcd26ba6dbe083a3a833857,1,1,0,0,0,0,1e-11,1e-11,1e-11,0.0,0.0,0.6515753410261261,5.92102424771414
0x03708dfece91d4abf97deef2e77d9747ab5c9ba1,1,1,0,0,0,0,0.1,0.1,0.1,0.0,0.0,0.6515753410261261,5.921024247714158
0x03709bd13f446ef4408347011cf3c0b457d848fa,1,1,0,0,0,0,1.08464e-12,1.08464e-12,1.08464e-12,0.0,0.0,0.6515753410261261,5.92102424771414
0x0371229099726879e47c045aca027e0a27d3c5d1,7,4,2,1,0,0,8099.9990000025,1157.1427142860714,2550.0,0.3333333333333333,0.0,1.0322448054965867,10.870240724376059
0x0371aa0fd3c1791c05b6d73896a7d2e84e4ee646,2,1,1,0,0,0,0.0317,0.01585,0.0267,0.0,0.0,0.6165444087128935,5.4413560487742245
0x0371ab664ae72f3b5d408de53a9f05f3279fea3d,1,1,0,0,0,0,0.0063404471782693,0.0063404471782693,0.0063404471782693,0.0,0.0,0.6515753410261261,5.921024247714154
0x03725920246c11418ebdd11ffbb1661467616f81,1,1,0,0,0,0,4.985236292350076,4.985236292350076,4.985236292350076,0.0,0.0,0.6515753410261261,5.921024247714158
